OTTERNO,DATE,YEAR,SITE,LAT,LONG,AGECLASS,AGE,SEX,WEIGHT,LENGTH,TG,SN,NC,TGPOS,SNPOS,NCPOS,NLCDV0,NLCDV11,NLCDV12,NLCDV21,NLCDV22,NLCDV23,NLCDV24,NLCDV31,NLCDV41,NLCDV42,NLCDV43,NLCDV51,NLCDV52,NLCDV90,NLCDV95,PD,HD,RD,NLCDV71,NLCDV81,NLCDV82,NLCDVSUM,imp5,imp50,imp,NLCDV72,LCIV0,LCIV1,LCIV5,LCIV6,LCIV8,LCIV10,LCIV12,LCIV13,LCIV14,LCIV15,LCIV16,LCIV17,LCIV18,LCIV19,CapID,REGION,ATOS_min,ATOS,ATOS_max,ATOS_dist,Long_move,Found,Diet.Name,Grp_6,N_bouts,N_dives,success_rt,urchin,abalone,mussel,clam,snail,crab_other,kelp_crab,cancer_crab,sand_crab,star,worm,chiton,sand_dollar,octopus,squid,misc_rocky,lobster,fishegg
880,37530,2002,MONT,NA,NA,A,6.663928816,F,18.7,113.5,40,40,40,0,0,0,0,0.005088691,NA,0.06373138,0.016988239,0.012577883,0.002560412,0.014330727,7.65E-05,0.114717582,0.108718813,NA,0.280575882,0.006719762,0.004717765,68.46234456,25.99027541,2.260873025,0.277088472,0.011955415,0.080152439,NA,0.054615456,0.014620918,1.917523472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,880x37530,MBA,384,384,384,0,0,1,Abalone,6,21,861,0.490727532,0.164815586,0.48300554,0.047569362,0.007727269,0,0.03690183,0.028324867,0.203699037,0,0.00177743,0.0028925,0.009105692,0,0.011223096,0,0.002957792,0,0
881,40920,2012,MONT,NA,NA,AA,13.94387406,F,22.8,121.5,40,40,40,0,0,0,0,0.004947851,NA,0.087835642,0.031055137,0.021744303,0.004209649,0.01314151,6.98E-05,0.13202372,0.099715118,NA,0.256889129,0.006202182,0.004386269,138.462966,63.84571882,3.08937434,0.255257583,0.010721899,0.071800259,NA,0.092901595,0.025037204,3.281499684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,881x40920,MBA,386,388.3333333,390,4,0,1,Urchin,5,34,1324,0.771507863,0.465342302,0.104503228,0.054702619,0.090735225,0.014874938,0.077145028,0.096049056,0.048810449,0.006951511,0.021516882,3.11E-06,0.008564115,0.000356478,0.009268963,0,0.001176096,0,0
882,37529,2002,MONT,NA,NA,A,5.659137577,M,27.6,124,10240,40,40,1,0,0,0,0.005129888,NA,0.062635898,0.016436941,0.012590943,0.002621302,0.014572369,7.77E-05,0.109972149,0.10931987,NA,0.281906243,0.006792827,0.004774933,66.50231509,24.39306002,2.227860946,0.279643093,0.012126869,0.081399,NA,0.053508426,0.014702017,1.898817821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,882x37529,MBA,381,381,381,0,0,1,Snail,2,12,261,0.783251232,0,0,0,0.022931799,0.503200819,0.136663763,0,0.312649472,0,0,0.02394253,0,0,0.000611617,0,0,0,0
883,38106,2004,MONT,NA,NA,A,8.240930869,M,24.3,123.5,40,5120,NA,0,1,0,0,0.005235106,NA,0.067113541,0.020188144,0.019092622,0.004501079,0.014460715,9.01E-05,0.102816274,0.110004005,NA,0.278403764,0.006879128,0.004806754,93.83501747,33.80662287,2.439038989,0.27451358,0.011784957,0.080110232,NA,0.06857841,0.022888225,2.652481308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883x38106,MBA,373,373.5,374,1,0,1,Clam,4,8,175,0.896825397,0,0,0,0.222398773,0.090053635,0.038740002,0,0.394850052,0,0,1.31E-01,0,0.118768663,0.003852617,0,0,0,0
884,37530,2002,MONT,NA,NA,A,6.663928816,M,30.6,131,10240,1280,40,1,1,0,0,0.005154704,NA,0.06265444,0.016482154,0.012799067,0.0026883,0.014673905,7.59E-05,0.107035271,0.109536534,NA,0.282303074,0.006827626,0.004802364,67.05089621,24.41564793,2.228963543,0.280865151,0.012195807,0.081905658,NA,0.053843659,0.014971894,1.920239984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,884x37530,MBA,380,380,380,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,37886,2003,MONT,NA,NA,A,8.637919233,F,18.85,120.7,40,40,40,0,0,0,0,0.005154704,NA,0.06265444,0.016482154,0.012799067,0.0026883,0.014673905,7.59E-05,0.107035271,0.109536534,NA,0.282303074,0.006827626,0.004802364,67.05089621,24.41564793,2.228963543,0.280865151,0.012195807,0.081905658,NA,0.053843659,0.014971894,1.920239984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,885x37886,MBA,374,380,386,12,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,37888,2003,MONT,NA,NA,A,7.644079398,M,27.95,122.5,20480,160,40,1,0,0,0,0.005088691,NA,0.06373138,0.016988239,0.012577883,0.002560412,0.014330727,7.65E-05,0.114717582,0.108718813,NA,0.280575882,0.006719762,0.004717765,68.46234456,25.99027541,2.260873025,0.277088472,0.011955415,0.080152439,NA,0.054615456,0.014620918,1.917523472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,886x37888,MBA,384,384,384,0,0,1,Crab,3,18,479,0.808864266,0.01086761,0,0.056085993,0.007589136,0.134000246,0.09687227,0.011239344,0.371722452,0,0,0.105155031,0,0.196747306,0.009720613,0,0,0,0
899,39541,2008,MONT,NA,NA,A,8.169746749,F,19.8,117.6,40,1280,NA,0,1,0,0,0.005079035,NA,0.06424703,0.017276906,0.012709399,0.002575623,0.014266512,7.63E-05,0.115879298,0.108494683,NA,0.280022968,0.006699297,0.004702174,69.78221715,26.78898632,2.277953873,0.276277745,0.011903606,0.079789419,NA,0.055344038,0.014760766,1.940293704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,899x39541,MBA,381,384.625,390,9,0,1,Crab,3,30,1217,0.447789276,0.12336953,0.041302495,0.050753008,0.004733614,0.001172513,0.031704471,0.109121352,0.616751783,0,0.011012021,4.78E-05,0.000282771,4.72E-06,0.008236548,0,0.001507377,0,0
903,37664,2003,MONT,NA,NA,A,0,F,20,121,1280,40,40,1,0,0,0,0.005088691,NA,0.06373138,0.016988239,0.012577883,0.002560412,0.014330727,7.65E-05,0.114717582,0.108718813,NA,0.280575882,0.006719762,0.004717765,68.46234456,25.99027541,2.260873025,0.277088472,0.011955415,0.080152439,NA,0.054615456,0.014620918,1.917523472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903x37664,MBA,384,384,384,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,39055,2006,MONT,NA,NA,A,4.837782341,F,26.4,117,40,40,40,0,0,0,0,0.005096034,NA,0.063418459,0.016816776,0.012516236,0.002556919,0.014377755,7.67E-05,0.113843751,0.108862788,NA,0.280922319,0.0067343,0.004729022,67.71304484,25.51079015,2.250703974,0.277647294,0.011991798,0.080409834,NA,0.054200011,0.014559486,1.905533983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,905x39055,MBA,381,383.5,386,5,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
906,39056,2006,MONT,NA,NA,A,6.841889117,F,19.2,113,40,40,40,0,0,0,0,0.005039417,NA,0.068096559,0.019498176,0.014031033,0.002795371,0.013973048,7.51E-05,0.12073613,0.106980079,NA,0.276125577,0.006592636,0.004626654,80.58196418,32.82417322,2.408957766,0.271840041,0.011636293,0.077953888,NA,0.061267095,0.016242062,2.144172504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,906x39056,MBA,384,386.6666667,390,6,0,1,Abalone,6,45,2213,0.585303186,0.083504346,0.570294347,0.035273332,0.003904102,0.092252952,0.01712732,0.047345589,0.131328028,0,0.018119117,0.000601692,0.000243518,0,0,0,5.66E-06,0,0
907,37783,2003,MONT,NA,NA,A,4.355920602,F,41.55,116,40,40,40,0,0,0,0,0.005054548,NA,0.066242473,0.018421371,0.01335738,0.002678034,0.0140911,7.56E-05,0.118870349,0.107691241,NA,0.277975398,0.006638425,0.004657938,75.27888381,29.91169693,2.345496926,0.273769557,0.011749666,0.078726884,NA,0.058362796,0.015480972,2.042303784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,907x37783,MBA,386,386,386,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938,37902,2003,MONT,NA,NA,A,8.681724846,M,24.15,119,40,40,40,0,0,0,0,0.005054548,NA,0.066242473,0.018421371,0.01335738,0.002678034,0.0140911,7.56E-05,0.118870349,0.107691241,NA,0.277975398,0.006638425,0.004657938,75.27888381,29.91169693,2.345496926,0.273769557,0.011749666,0.078726884,NA,0.058362796,0.015480972,2.042303784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,938x37902,MBA,386,386,386,0,0,1,Clam,4,8,223,0.932515337,0,0,0,0.049926114,0,0.251483395,0,0.127115785,0.146468433,0,0.210775927,0,0.214230346,0,0,0.00E+00,0,0
939,37887,2003,MONT,NA,NA,A,12.64065708,M,27.9,126,40,640,40,0,1,0,0,0.004637533,NA,0.055920145,0.012170455,0.00693356,0.001217199,0.012299673,9.68E-05,0.218779273,0.102335332,NA,0.288612509,0.006363262,0.003843348,44.46355314,18.77445465,2.02387834,0.220584326,0.008621632,0.057584909,NA,0.038233275,0.007834779,1.218896363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,939x37887,MBA,412,412,412,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
940,37888,2003,MONT,NA,NA,A,4.643394935,F,16.35,112,5120,40,40,1,0,0,0,0.004637533,NA,0.055920145,0.012170455,0.00693356,0.001217199,0.012299673,9.68E-05,0.218779273,0.102335332,NA,0.288612509,0.006363262,0.003843348,44.46355314,18.77445465,2.02387834,0.220584326,0.008621632,0.057584909,NA,0.038233275,0.007834779,1.218896363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940x37888,MBA,412,412,412,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
941,41100,2012,MONT,NA,NA,AA,10.4366872,F,20.9,117.8,5120,1280,320,1,1,1,0,0.005088691,NA,0.06373138,0.016988239,0.012577883,0.002560412,0.014330727,7.65E-05,0.114717582,0.108718813,NA,0.280575882,0.006719762,0.004717765,68.46234456,25.99027541,2.260873025,0.277088472,0.011955415,0.080152439,NA,0.054615456,0.014620918,1.917523472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941x41100,MBA,381,384,390,9,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942,41290,2013,MONT,NA,NA,AA,12.95824778,F,20,115.1,40,40,40,0,0,0,0,0.00497444,NA,0.066258891,0.018362984,0.012885711,0.00253719,0.013587555,7.59E-05,0.129050579,0.107329073,NA,0.277475931,0.006529395,0.004547167,74.17372955,30.04107647,2.342697847,0.268816382,0.011384642,0.076184207,NA,0.057813526,0.014880734,1.997804671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942x41290,MBA,389,392,399,10,0,1,Crab,3,25,1369,0.382644628,0.189054208,0.26898838,0.000328684,0.001230186,0.00010389,0.025460161,0.0831876,0.396838461,1.90E-07,0.001314121,0.003784704,0.002155564,1.51E-05,0.02753836,0,3.67E-07,0,0
943,38257,2004,MONT,NA,NA,A,4.654346338,F,18.25,113,40,5120,NA,0,1,0,0,0.005072901,NA,0.064645812,0.017503171,0.012826218,0.002592134,0.014224302,7.62E-05,0.116623457,0.108328148,NA,0.27960501,0.006685371,0.004691765,70.84551965,27.41049519,2.29132307,0.275714007,0.011868218,0.079543334,NA,0.055929369,0.014888391,1.959417689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,943x38257,MBA,384,385,386,2,0,1,Crab,3,34,1129,0.664904863,0.244942428,1.16E-02,0.013695728,0.04640578,0.001150048,0.058880552,0.404172755,0.141370023,0,0.012234388,9.61E-05,0.009458428,0,0.052747651,0,0.003207586,0,0
944,37888,2003,MONT,NA,NA,A,0,F,22.35,110.5,10240,40,40,1,0,0,0,0.004637533,NA,0.055920145,0.012170455,0.00693356,0.001217199,0.012299673,9.68E-05,0.218779273,0.102335332,NA,0.288612509,0.006363262,0.003843348,44.46355314,18.77445465,2.02387834,0.220584326,0.008621632,0.057584909,NA,0.038233275,0.007834779,1.218896363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944x37888,MBA,412,412,412,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
945,39974,2009,MONT,NA,NA,A,12.35318275,M,30.5,126.1,40,40,NA,0,0,0,0,0.004947851,NA,0.087835642,0.031055137,0.021744303,0.004209649,0.01314151,6.98E-05,0.13202372,0.099715118,NA,0.256889129,0.006202182,0.004386269,138.462966,63.84571882,3.08937434,0.255257583,0.010721899,0.071800259,NA,0.092901595,0.025037204,3.281499684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,945x39974,MBA,384,388.3333333,391,7,0,1,Mussel,1,1,39,0.903225806,0,8.43E-05,0.527921014,0,0,0,0,0.000166262,0,0,1.30E-01,0,0.341439644,0.00E+00,0,0,0,0
946,41290,2013,MONT,NA,NA,AA,11.95619439,F,20.9,120,80,40,40,0,0,0,0,0.005128266,NA,0.062653097,0.016442124,0.012574826,0.002615237,0.014564007,7.76E-05,0.110150125,0.109303727,NA,0.281877849,0.006790284,0.004772953,66.48663336,24.41200856,2.228196055,0.279568974,0.012121682,0.081359231,NA,0.0535013,0.014680126,1.897486676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946x41290,MBA,378,381.125,390,12,0,1,Clam,4,4,111,0.757575758,0,0,0,0.295525891,0.025144291,0.132978692,0.045446322,0,0,0,0.500904804,0,0,0,0,0,0,0
950,39055,2006,MONT,NA,NA,A,5.837097878,F,23.6,121.5,40,1280,40,0,1,0,0,0.005152616,NA,0.062951822,0.016692555,0.013140431,0.002770325,0.014683448,7.66E-05,0.107162344,0.109601438,NA,0.281636382,0.006825377,0.004801225,68.519672,24.91426216,2.241446193,0.280429766,0.01218586,0.0818898,NA,0.054638078,0.015383618,1.958895237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950x39055,MBA,374,379,383,9,0,1,Clam,4,42,1219,0.841703057,0.067736735,0.00E+00,0.069598351,0.196124599,0.015886013,0.095064424,0.021678031,0.154407428,0,0,0.302419293,0.002408806,0.059653099,1.26E-05,0,0.015010641,0,0
951,37901,2003,MONT,NA,NA,AA,12.678987,F,20.3,118.5,40,80,40,0,0,0,0,0.005054548,NA,0.066242473,0.018421371,0.01335738,0.002678034,0.0140911,7.56E-05,0.118870349,0.107691241,NA,0.277975398,0.006638425,0.004657938,75.27888381,29.91169693,2.345496926,0.273769557,0.011749666,0.078726884,NA,0.058362796,0.015480972,2.042303784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,951x37901,MBA,386,386,386,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
952,38258,2004,MONT,NA,NA,A,3.655030801,F,23,119,80,40,NA,0,0,0,0,0.005129888,NA,0.062635898,0.016436941,0.012590943,0.002621302,0.014572369,7.77E-05,0.109972149,0.10931987,NA,0.281906243,0.006792827,0.004774933,66.50231509,24.39306002,2.227860946,0.279643093,0.012126869,0.081399,NA,0.053508426,0.014702017,1.898817821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,952x38258,MBA,381,381,381,0,0,1,Crab,3,17,619,0.652351738,0.164449361,0,0.069460416,0.029451493,0.007099269,0.049853738,0.283783495,0.248116828,0,0,1.16E-01,0,0,2.91E-02,0,0.002907572,0,0
953,37902,2003,MONT,NA,NA,A,4.681724846,F,19.4,112,40,40,40,0,0,0,0,0.005129888,NA,0.062635898,0.016436941,0.012590943,0.002621302,0.014572369,7.77E-05,0.109972149,0.10931987,NA,0.281906243,0.006792827,0.004774933,66.50231509,24.39306002,2.227860946,0.279643093,0.012126869,0.081399,NA,0.053508426,0.014702017,1.898817821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,953x37902,MBA,381,381,381,0,0,1,Mussel,1,21,845,0.756521739,0.118041786,0,0.254747407,0.043553293,0,0.078010263,0.243427022,0.066403189,0.120513002,0.026011626,0.009331558,0,0,0.039960854,0,0,0,0
956,38258,2004,MONT,NA,NA,A,9.656399726,F,19.8,116.7,640,80,NA,1,0,0,0,0.005103124,NA,0.063172041,0.016685372,0.012485028,0.002559673,0.014421654,7.69E-05,0.113009542,0.108983612,NA,0.281204886,0.00674762,0.004739435,67.1727357,25.13873088,2.242887605,0.2781428,0.012024546,0.080643777,NA,0.053898706,0.014533508,1.89784562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,956x38258,MBA,380,383,386,6,0,1,Crab,3,28,696,0.417094017,0.066942513,0.231496551,0.024042721,0.005120663,0,0.012714636,0.082951828,0.576637244,0,0,9.38E-05,0,0,0,0,0,0,0
959,37902,2003,MONT,NA,NA,A,6.680355921,F,19.05,114.5,40,40,40,0,0,0,0,0.005129888,NA,0.062635898,0.016436941,0.012590943,0.002621302,0.014572369,7.77E-05,0.109972149,0.10931987,NA,0.281906243,0.006792827,0.004774933,66.50231509,24.39306002,2.227860946,0.279643093,0.012126869,0.081399,NA,0.053508426,0.014702017,1.898817821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,959x37902,MBA,381,381,381,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
960,37902,2003,MONT,NA,NA,SA,2.680355921,F,15.55,105,40,40,40,0,0,0,0,0.005129888,NA,0.062635898,0.016436941,0.012590943,0.002621302,0.014572369,7.77E-05,0.109972149,0.10931987,NA,0.281906243,0.006792827,0.004774933,66.50231509,24.39306002,2.227860946,0.279643093,0.012126869,0.081399,NA,0.053508426,0.014702017,1.898817821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,960x37902,MBA,381,381,381,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
971,38742,2006,MONT,NA,NA,A,4.325462012,F,19.8,117,80,10240,40,0,1,0,0,0.00517815,NA,0.063379023,0.017109212,0.014017894,0.003033375,0.014744953,7.87E-05,0.104930389,0.109739573,NA,0.281436636,0.006855571,0.004820696,71.90171828,25.93292658,2.264900733,0.280417941,0.012189755,0.082068109,NA,0.056474825,0.016499053,2.057237981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,971x38742,MBA,377,377,377,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
985,40787,2011,MONT,NA,NA,AA,11.58110883,M,32.7,131,80,40,40,0,0,0,0,0.005103124,NA,0.063172041,0.016685372,0.012485028,0.002559673,0.014421654,7.69E-05,0.113009542,0.108983612,NA,0.281204886,0.00674762,0.004739435,67.1727357,25.13873088,2.242887605,0.2781428,0.012024546,0.080643777,NA,0.053898706,0.014533508,1.89784562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,985x40787,MBA,383,383,383,0,0,1,Clam,4,14,287,0.78680203,0.094963467,0,0.09687644,0.00348191,0,0.005607768,0.024315708,0.337463315,0,0,0.42330968,0,0.013981711,0,0,0,0,0
998,39504,2008,MONT,NA,NA,A,8.06844627,M,30.6,134,640,40,NA,1,0,0,0,0.005096034,NA,0.063418459,0.016816776,0.012516236,0.002556919,0.014377755,7.67E-05,0.113843751,0.108862788,NA,0.280922319,0.0067343,0.004729022,67.71304484,25.51079015,2.250703974,0.277647294,0.011991798,0.080409834,NA,0.054200011,0.014559486,1.905533983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998x39504,MBA,383,383.5,384,1,0,1,Clam,4,24,562,0.641758242,0.058975367,0.017600888,0.123551951,0.061560492,0,0.057394225,0.117721486,0.053427268,0,0,0.357756019,0,0.030223188,0,0.121789116,0,0,0
999,40919,2012,MONT,NA,NA,A,8.941820671,F,19,117.4,80,320,160,0,1,0,0,0.004957215,NA,0.079253148,0.026003218,0.018204853,0.003539457,0.013311584,7.21E-05,0.130980605,0.102740195,NA,0.265067226,0.006330409,0.004448797,112.8439982,50.39327244,2.79219131,0.260596499,0.010981463,0.073513187,NA,0.078921659,0.020976967,2.76929943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999x40919,MBA,390,390,390,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
